id,title,genre,original_language,overview,popularity,release_date,vote_average,vote_count
527,Once Were Warriors,Drama,en,"A drama about a Maori family living in Auckland, New Zealand. Lee Tamahori tells the story of Beth Heke’s strong will to keep her family together during times of unemployment and abuse from her violent and alcoholic husband.",8.484,1994-09-02,7.4,296
5503,The Fugitive,"Drama,Action,Thriller",en,"Wrongfully convicted of murdering his wife and sentenced to death, Richard Kimble escapes from the law in an attempt to find the real killer and clear his name.",27.426,1993-08-06,7.4,3401
1052,Blow-Up,"Drama,Mystery,Thriller",en,"A successful mod photographer in London whose world is bounded by fashion, pop music, marijuana, and easy sex, feels his life is boring and despairing. But in the course of a single day he unknowingly captures a death on film.",9.827,1966-12-18,7.4,944
339984,Miracles from Heaven,Drama,en,"When Christy discovers her 10-year-old daughter Anna has a rare, incurable disease, she becomes a ferocious advocate for her daughter’s healing as she searches for a solution. After Anna has a freak accident and falls three stories, a miracle unfolds in the wake of her dramatic rescue that leaves medical specialists mystified, her family restored and their community inspired.",82.521,2016-03-17,7.4,993
74643,The Artist,"Drama,Comedy,Romance",en,"Hollywood, 1927: As silent movie star George Valentin wonders if the arrival of talking pictures will cause him to fade into oblivion, he sparks with Peppy Miller, a young dancer set for a big break.",9.768,2011-10-12,7.4,2738
36208,A Dog's Life,"Comedy,Drama",en,The Tramp and his dog companion struggle to survive in the inner city.,6.323,1918-04-14,7.4,244
626735,Dog,"Drama,Comedy",en,An army ranger and his dog embark on a road trip along the Pacific Coast Highway to attend a friend's funeral.,1506.438,2022-02-17,7.4,673
6114,Bram Stoker's Dracula,"Romance,Horror",en,"When Dracula leaves the captive Jonathan Harker and Transylvania for London in search of Mina Harker, the reincarnation of Dracula's long-dead wife Elisabeta, obsessed vampire hunter Dr. Van Helsing sets out to end the madness.",39.908,1992-11-13,7.4,4081
568,Apollo 13,"History,Drama,Adventure",en,"The true story of technical troubles that scuttle the Apollo 13 lunar mission in 1970, risking the lives of astronaut Jim Lovell and his crew, with the failed journey turning into a thrilling saga of heroism. Drifting more than 200,000 miles from Earth, the astronauts work furiously with the ground crew to avert tragedy.",19.844,1995-06-30,7.4,4552
583689,Moxie,"Comedy,Drama,Music",en,"Inspired by her mom's rebellious past and a confident new friend, a shy 16-year-old publishes an anonymous zine calling out sexism at her school.",18.075,2021-03-03,7.4,652
414425,Mudbound,Drama,en,"In the post–World War II South, two families are pitted against a barbaric social hierarchy and an unrelenting landscape as they simultaneously fight the battle at home and the battle abroad.",7.053,2017-11-16,7.4,1038
284052,Doctor Strange,"Action,Adventure,Fantasy",en,"After his career is destroyed, a brilliant but arrogant surgeon gets a new lease on life when a sorcerer takes him under her wing and trains him to defend the world against evil.",209.472,2016-10-25,7.4,19409
273895,Selma,"History,Drama",en,"""Selma,"" as in Alabama, the place where segregation in the South was at its worst, leading to a march that ended in violence, forcing a famous statement by President Lyndon B. Johnson that ultimately led to the signing of the Voting Rights Act.",7.462,2014-12-25,7.4,1939
193756,Lone Survivor,"War,Action,Drama,History",en,"Four Navy SEALs on a covert mission to neutralize a high-level Taliban operative must make an impossible moral decision in the mountains of Afghanistan that leads them into an enemy ambush. As they confront unthinkable odds, the SEALs must find reserves of strength and resilience to fight to the finish.",53.119,2013-12-24,7.4,3552
24226,The Verdict,Drama,en,"Frank Galvin is a down-on-his-luck lawyer and reduced to drinking and ambulance chasing, when a former associate reminds him of his obligations in a medical malpractice suit by serving it to Galvin on a silver platter—all parties are willing to settle out of court. Blundering his way through the preliminaries, Galvin suddenly realizes that the case should actually go to court—to punish the guilty, to get a decent settlement for his clients... and to restore his standing as a lawyer.",9.222,1982-12-08,7.4,456
497698,Black Widow,"Action,Adventure,Science Fiction",en,"Natasha Romanoff, also known as Black Widow, confronts the darker parts of her ledger when a dangerous conspiracy with ties to her past arises. Pursued by a force that will stop at nothing to bring her down, Natasha must deal with her history as a spy and the broken relationships left in her wake long before she became an Avenger.",284.897,2021-07-07,7.4,7878
6644,El Dorado,"Western,Adventure,Action,Romance",en,"Cole Thornton, a gunfighter for hire, joins forces with an old friend, Sheriff J.P. Hara. Together with an old indian fighter and a gambler, they help a rancher and his family fight a rival rancher that is trying to steal their water.",16.302,1966-12-17,7.4,389
187,Sin City,"Thriller,Action,Crime",en,"Welcome to Sin City. This town beckons to the tough, the corrupt, the brokenhearted. Some call it dark… Hard-boiled. Then there are those who call it home — Crooked cops, sexy dames, desperate vigilantes. Some are seeking revenge, others lust after redemption, and then there are those hoping for a little of both. A universe of unlikely and reluctant heroes still trying to do the right thing in a city that refuses to care.",25.895,2005-04-01,7.4,6852
516486,Greyhound,"War,Action,Drama",en,"A first-time captain leads a convoy of allied ships carrying thousands of soldiers across the treacherous waters of the “Black Pit” to the front lines of WW2. With no air cover protection for 5 days, the captain and his convoy must battle the surrounding enemy Nazi U-boats in order to give the allies a chance to win the war.",23.098,2020-07-10,7.4,2202
483980,Z-O-M-B-I-E-S,"Music,Fantasy,Comedy,Romance,TV Movie",en,"Two star-crossed freshmen – a zombie, Zed and a cheerleader, Addison – each outsiders in their unique ways, befriend each other and work together to show their high school and the Seabrook community what they can achieve when they embrace their differences.",115.325,2018-02-16,7.4,531
11615,The Life of David Gale,"Drama,Thriller,Crime",en,A man against capital punishment is accused of murdering a fellow activist and is sent to death row.,12.925,2003-02-21,7.4,1644
3080,Top Hat,"Comedy,Music,Romance",en,"Showman Jerry Travers is working for producer Horace Hardwick in London. Jerry demonstrates his new dance steps late one night in Horace's hotel room, much to the annoyance of sleeping Dale Tremont below. She goes upstairs to complain and the two are immediately attracted to each other. Complications arise when Dale mistakes Jerry for Horace.",8.761,1935-08-29,7.4,221
395834,Wind River,"Crime,Drama,Mystery,Thriller",en,An FBI agent teams with the town's veteran game tracker to investigate a murder that occurred on a Native American reservation.,26.743,2017-08-03,7.4,4241
3085,His Girl Friday,"Comedy,Drama,Romance",en,"Hildy, the journalist former wife of newspaper editor Walter Burns, visits his office to inform him that she's engaged and will be getting remarried the next day. Walter can't let that happen and frames the fiancé, Bruce Baldwin, for one thing after another, to keep him temporarily held in prison, while trying to steer Hildy into returning to her old job as his employee.",13.457,1940-01-18,7.4,621
114,Pretty Woman,"Romance,Comedy",en,"When a millionaire wheeler-dealer enters a business contract with a Hollywood hooker Vivian Ward, he loses his heart in the bargain.",56.518,1990-03-23,7.4,6515
21450,Naked,"Drama,Comedy",en,An unemployed Brit vents his rage on unsuspecting strangers as he embarks on a nocturnal London odyssey.,7.608,1993-09-14,7.4,386
2292,Clerks,Comedy,en,"Convenience and video store clerks Dante and Randal are sharp-witted, potty-mouthed and bored out of their minds. So in between needling customers, the counter jockeys play hockey on the roof, visit a funeral home and deal with their love lives.",11.721,1994-09-13,7.4,1984
101299,The Hunger Games: Catching Fire,"Adventure,Action,Science Fiction",en,"Katniss Everdeen has returned home safe after winning the 74th Annual Hunger Games along with fellow tribute Peeta Mellark. Winning means that they must turn around and leave their family and close friends, embarking on a ""Victor's Tour"" of the districts. Along the way Katniss senses that a rebellion is simmering, but the Capitol is still very much in control as President Snow prepares the 75th Annual Hunger Games (The Quarter Quell) - a competition that could change Panem forever.",64.043,2013-11-15,7.4,15082
39356,Boy,"Drama,Comedy",en,"Boy, an 11-year-old child and devout Michael Jackson fan who lives on the east coast of New Zealand in 1984, gets a chance to know his absentee criminal father, who has returned to find a bag of money he buried years ago.",8.427,2010-02-14,7.4,299
25955,Pickup on South Street,"Crime,Thriller,Romance",en,"In New York City, an insolent pickpocket, Skip McCoy, inadvertently sets off a chain of events when he targets ex-prostitute Candy and steals her wallet. Unaware that she has been making deliveries of highly classified information to the communists, Candy, who has been trailed by FBI agents for months in hopes of nabbing the spy ringleader, is sent by her ex-boyfriend, Joey, to find Skip and retrieve the valuable microfilm he now holds.",5.599,1953-05-27,7.4,207
